customer_id,signup_date,country,acquisition_channel
5961,2023-08-12,AR,organic
5962,2024-05-29,AR,paid
5963,2023-08-16,AR,other
5964,2024-02-21,MX,organic
5965,2023-10-02,CL,referral
5966,2024-04-28,UY,referral
5967,2024-05-05,AR,other
5968,2023-02-13,MX,other
5969,2024-05-22,CL,referral
5970,2024-03-18,MX,paid
5971,2024-03-02,AR,organic
5972,2023-04-12,MX,paid
5973,2024-03-08,UY,referral
5974,2024-03-31,UY,referral
5975,2023-06-05,MX,referral
5976,2024-06-01,CL,organic
5977,2023-01-25,AR,paid
5978,2023-03-15,AR,organic
5979,2023-10-29,UY,organic
5980,2023-11-17,AR,organic
5981,2023-12-21,AR,organic
5982,2023-01-09,AR,referral
5983,2024-06-06,MX,organic
5984,2023-01-22,MX,organic
5985,2023-03-12,AR,other
5986,2023-01-07,UY,organic
5987,2023-11-12,CL,organic
5988,2024-05-20,AR,organic
5989,2023-12-31,AR,organic
5990,2024-03-17,MX,organic
5991,2023-01-07,MX,organic
5992,2023-10-31,AR,paid
5993,2023-09-18,AR,organic
5994,2023-10-10,AR,organic
5995,2023-02-05,AR,referral
5996,2024-01-09,AR,paid
5997,2023-10-12,MX,other
5998,2024-02-18,MX,paid
5999,2023-10-03,MX,organic
6000,2023-03-15,AR,referral
6001,2023-12-22,MX,organic
6002,2023-03-26,AR,organic
6003,2024-04-13,AR,paid
6004,2023-12-05,MX,paid
6005,2023-03-19,MX,referral
6006,2024-06-07,AR,other
6007,2023-10-19,MX,organic
6008,2023-02-05,CL,paid
6009,2023-12-12,MX,paid
6010,2023-05-14,MX,other
6011,2024-03-08,UY,referral
6012,2024-03-15,MX,other
6013,2024-06-18,MX,organic
6014,2023-10-11,AR,referral
6015,2023-09-15,AR,organic
6016,2024-02-12,MX,organic
6017,2023-03-07,MX,other
6018,2023-11-02,AR,organic
6019,2023-11-02,UY,other
6020,2023-02-14,AR,organic
6021,2023-08-23,MX,referral
6022,2024-04-01,AR,organic
6023,2024-04-03,AR,organic
6024,2023-02-18,CL,organic
6025,2023-02-14,AR,paid
6026,2023-05-20,AR,organic
6027,2024-04-14,AR,paid
6028,2023-03-05,AR,organic
6029,2024-01-26,MX,organic
6030,2023-02-19,UY,organic
6031,2023-12-10,AR,paid
6032,2023-07-16,MX,referral
6033,2024-02-29,MX,referral
6034,2023-05-02,UY,organic
6035,2023-12-18,UY,paid
6036,2023-05-03,MX,referral
6037,2024-01-23,AR,organic
6038,2024-04-14,AR,paid
6039,2023-03-04,AR,paid
6040,2024-04-09,MX,organic
6041,2023-11-25,MX,organic
6042,2023-03-04,MX,organic
6043,2023-08-29,MX,paid
6044,2023-03-21,AR,organic
6045,2024-01-17,MX,organic
6046,2024-02-15,AR,organic
6047,2023-02-22,AR,organic
6048,2023-10-13,AR,organic
6049,2024-03-13,CL,other
6050,2024-05-22,AR,organic
6051,2023-10-17,CL,paid
6052,2024-05-31,AR,organic
6053,2023-10-28,AR,paid
6054,2023-08-09,CL,paid
6055,2024-03-30,MX,organic
6056,2023-10-07,AR,referral
6057,2023-09-25,AR,paid
6058,2023-10-05,UY,referral
6059,2024-03-29,AR,paid
6060,2024-03-22,MX,other
6061,2023-08-14,AR,referral
6062,2023-07-02,AR,other
6063,2023-10-06,AR,paid
6064,2023-11-15,MX,paid
6065,2023-05-05,MX,referral
6066,2024-03-03,AR,referral
6067,2023-10-04,MX,other
6068,2023-07-03,CL,organic
6069,2023-02-22,UY,referral
6070,2023-05-05,AR,organic
6071,2024-05-30,AR,paid
6072,2023-06-15,CL,organic
6073,2023-03-25,AR,organic
6074,2023-09-18,AR,other
6075,2023-06-16,CL,organic
6076,2023-01-18,AR,paid
6077,2023-06-26,AR,paid
6078,2023-11-01,AR,organic
6079,2023-11-05,CL,organic
6080,2023-07-16,AR,paid
6081,2023-09-10,CL,organic
6082,2024-06-09,MX,referral
6083,2023-07-29,AR,other
6084,2023-05-17,AR,organic
6085,2023-05-08,AR,organic
6086,2023-09-17,MX,paid
6087,2024-02-15,AR,referral
6088,2023-04-15,CL,organic
6089,2024-01-21,AR,organic
6090,2023-01-11,AR,paid
6091,2023-08-24,AR,other
6092,2024-02-23,MX,organic
6093,2023-07-05,AR,paid
6094,2023-11-11,AR,other
6095,2023-04-14,CL,paid
6096,2024-02-06,MX,referral
6097,2023-01-26,MX,paid
6098,2024-04-01,MX,other
6099,2023-04-10,MX,paid
6100,2024-04-14,AR,referral
6101,2023-07-14,AR,paid
6102,2024-01-28,CL,referral
6103,2023-06-23,AR,organic
6104,2024-05-04,MX,organic
6105,2023-03-04,AR,referral
6106,2023-03-29,AR,organic
6107,2023-10-07,AR,paid
6108,2023-02-10,AR,organic
6109,2023-04-09,MX,referral
6110,2024-05-27,AR,organic
6111,2024-06-16,AR,referral
6112,2023-07-28,UY,paid
6113,2024-05-14,AR,organic
6114,2023-11-01,CL,paid
6115,2023-05-24,UY,organic
6116,2024-01-18,UY,organic
6117,2023-12-27,CL,organic
6118,2024-06-24,AR,organic
6119,2023-05-21,UY,other
6120,2024-01-03,CL,organic
6121,2023-01-26,CL,paid
6122,2023-02-25,AR,organic
6123,2023-01-02,UY,paid
6124,2024-06-30,MX,organic
6125,2024-03-07,MX,paid
6126,2024-02-28,AR,referral
6127,2023-10-15,AR,paid
6128,2023-06-12,UY,organic
6129,2023-03-16,AR,paid
6130,2023-06-02,AR,organic
6131,2023-07-28,CL,organic
6132,2024-02-13,AR,paid
6133,2023-10-30,AR,paid
6134,2023-02-08,AR,paid
6135,2023-01-09,AR,referral
6136,2023-02-20,AR,organic
6137,2023-08-19,AR,organic
6138,2024-05-20,AR,organic
6139,2023-12-17,MX,paid
6140,2024-03-07,CL,paid
6141,2023-09-22,AR,organic
6142,2023-07-20,AR,referral
6143,2023-02-23,AR,paid
6144,2024-04-15,CL,paid
6145,2024-02-27,UY,paid
6146,2023-03-24,AR,paid
6147,2023-10-16,AR,paid
6148,2023-10-04,MX,organic
6149,2023-12-11,MX,organic
6150,2024-05-28,AR,organic
6151,2023-11-18,MX,paid
6152,2023-10-30,MX,referral
6153,2023-01-25,UY,paid
6154,2023-01-31,AR,organic
6155,2023-04-03,UY,referral
6156,2023-01-16,AR,referral
6157,2024-02-07,MX,referral
6158,2024-01-28,MX,paid
6159,2023-03-08,AR,referral
6160,2024-03-24,MX,organic
6161,2023-03-18,AR,organic
6162,2023-06-12,AR,organic
6163,2023-05-11,AR,referral
6164,2023-07-26,AR,organic
6165,2023-05-15,AR,paid
6166,2023-10-05,UY,paid
6167,2023-08-17,AR,organic
6168,2024-06-22,AR,referral
6169,2023-01-28,AR,organic
6170,2023-03-11,AR,organic
6171,2023-01-27,AR,referral
6172,2023-12-11,AR,organic
6173,2023-01-27,AR,paid
6174,2024-03-24,AR,referral
6175,2023-10-16,MX,other
6176,2023-10-23,MX,referral
6177,2023-11-10,AR,organic
6178,2023-03-26,AR,paid
6179,2023-04-10,CL,organic
6180,2023-06-23,AR,organic
6181,2023-11-25,UY,organic
6182,2023-04-17,AR,organic
6183,2023-02-27,AR,referral
6184,2024-06-12,MX,organic
6185,2023-01-11,CL,paid
6186,2024-03-07,AR,paid
6187,2024-02-29,AR,paid
6188,2023-06-10,AR,other
6189,2023-03-08,UY,organic
6190,2023-03-13,MX,paid
6191,2024-01-15,AR,paid
6192,2023-12-19,AR,organic
6193,2024-02-26,AR,paid
6194,2024-05-23,AR,referral
6195,2024-01-13,AR,organic
6196,2023-03-18,MX,organic
6197,2023-05-08,AR,organic
6198,2024-03-27,AR,referral
6199,2023-04-17,MX,referral
6200,2023-02-05,AR,paid
6201,2024-01-18,AR,paid
6202,2023-08-14,AR,referral
6203,2024-05-12,AR,referral
6204,2023-12-23,CL,referral
6205,2023-02-14,MX,referral
6206,2024-05-29,AR,paid
6207,2023-05-17,AR,paid
6208,2023-07-04,AR,referral
6209,2023-08-13,MX,other
6210,2023-01-26,AR,organic
6211,2023-10-08,AR,organic
6212,2023-03-02,AR,other
6213,2023-08-13,AR,organic
6214,2023-07-13,MX,referral
6215,2024-02-21,CL,organic
6216,2024-03-07,UY,organic
6217,2023-03-17,AR,organic
6218,2023-07-23,MX,organic
6219,2023-07-27,MX,organic
6220,2023-03-16,UY,paid
6221,2024-03-05,AR,referral
6222,2024-01-20,MX,other
6223,2023-04-05,AR,paid
6224,2023-07-23,MX,paid
6225,2023-02-22,AR,paid
6226,2023-12-12,MX,paid
6227,2023-03-01,CL,paid
6228,2024-06-22,AR,organic
6229,2024-02-25,AR,organic
6230,2023-08-06,AR,organic
6231,2023-11-18,AR,organic
6232,2024-05-07,AR,referral
6233,2023-11-06,AR,organic
6234,2023-03-27,CL,referral
6235,2023-07-30,AR,other
6236,2024-03-27,MX,other
6237,2023-12-20,CL,other
6238,2023-12-23,CL,organic
6239,2024-04-10,MX,paid
6240,2024-04-26,AR,organic
6241,2024-05-12,CL,referral
6242,2023-02-16,AR,referral
6243,2023-11-01,UY,referral
6244,2024-02-06,MX,paid
6245,2024-02-14,MX,referral
6246,2023-12-02,AR,organic
6247,2023-03-24,MX,organic
6248,2024-03-05,CL,referral
6249,2024-01-27,CL,paid
6250,2023-02-12,AR,other
6251,2023-09-20,UY,organic
6252,2023-03-27,AR,referral
6253,2023-07-05,MX,paid
6254,2023-01-09,MX,referral
6255,2023-08-12,AR,referral
6256,2023-11-04,AR,other
6257,2023-12-08,MX,organic
6258,2023-12-30,AR,other
6259,2024-03-24,AR,organic
6260,2023-04-21,MX,organic
6261,2023-03-01,CL,paid
6262,2024-03-31,MX,referral
6263,2023-03-19,AR,paid
6264,2024-06-15,AR,referral
6265,2024-03-27,MX,referral
6266,2023-10-11,MX,organic
6267,2024-06-19,MX,other
6268,2023-02-17,CL,organic
6269,2023-06-13,AR,referral
6270,2023-12-17,AR,organic
6271,2023-07-12,UY,paid
6272,2024-05-17,AR,paid
6273,2023-02-02,MX,organic
6274,2023-11-04,UY,organic
6275,2023-11-24,UY,organic
6276,2023-12-24,MX,organic
6277,2023-05-15,AR,organic
6278,2023-07-21,UY,paid
6279,2024-03-27,MX,referral
6280,2023-04-08,AR,paid
6281,2024-03-19,MX,referral
6282,2023-11-10,AR,paid
6283,2024-02-16,CL,paid
6284,2024-01-23,AR,paid
6285,2023-04-16,CL,paid
6286,2023-11-13,CL,paid
6287,2024-04-10,CL,organic
6288,2023-09-01,MX,referral
6289,2024-06-10,CL,referral
6290,2023-09-13,AR,organic
6291,2023-03-12,AR,referral
6292,2023-08-06,CL,organic
6293,2024-06-01,AR,organic
6294,2023-06-24,AR,organic
6295,2024-04-10,AR,referral
6296,2024-04-18,AR,referral
6297,2023-07-12,MX,referral
6298,2023-02-10,MX,organic
6299,2024-01-29,AR,paid
6300,2023-06-19,CL,referral
6301,2024-02-26,AR,organic
6302,2023-09-07,MX,paid
6303,2023-10-03,AR,organic
6304,2024-02-24,MX,organic
6305,2023-08-01,AR,paid
6306,2023-09-08,AR,paid
6307,2023-07-28,CL,organic
6308,2023-07-23,AR,organic
6309,2023-10-23,UY,organic
6310,2024-03-10,MX,organic
6311,2023-07-20,AR,organic
6312,2023-10-22,MX,organic
6313,2024-01-02,AR,paid
6314,2023-05-24,AR,paid
6315,2023-05-29,UY,referral
6316,2024-05-21,AR,referral
6317,2024-01-28,MX,organic
6318,2023-11-17,AR,organic
6319,2023-12-22,MX,referral
6320,2023-01-15,AR,organic
6321,2023-12-07,AR,organic
6322,2023-10-15,UY,organic
6323,2023-11-02,AR,paid
6324,2023-07-18,MX,paid
6325,2023-02-10,MX,other
6326,2023-04-07,MX,referral
6327,2024-05-31,MX,paid
6328,2023-08-17,AR,organic
6329,2023-09-22,AR,organic
6330,2023-01-26,CL,organic
6331,2023-01-19,CL,organic
6332,2024-01-25,AR,organic
6333,2023-10-29,AR,organic
6334,2023-10-14,MX,organic
6335,2023-05-08,UY,organic
6336,2024-02-08,UY,other
6337,2023-03-24,CL,paid
6338,2023-04-05,AR,other
6339,2023-09-18,CL,organic
6340,2023-06-03,CL,paid
6341,2023-05-10,AR,organic
6342,2023-12-21,AR,organic
6343,2023-12-24,AR,organic
6344,2024-03-18,MX,other
6345,2023-08-23,AR,other
6346,2023-02-05,AR,organic
6347,2023-05-26,AR,organic
6348,2024-06-18,AR,paid
6349,2023-11-27,AR,organic
6350,2024-01-21,MX,organic
6351,2023-01-04,AR,organic
6352,2023-10-19,CL,paid
6353,2023-01-19,CL,organic
6354,2023-11-13,CL,organic
6355,2024-05-13,MX,organic
6356,2024-06-11,AR,paid
6357,2023-10-30,AR,other
6358,2023-09-17,AR,organic
6359,2024-05-28,UY,referral
6360,2024-01-04,AR,referral
6361,2023-02-01,MX,other
6362,2023-09-22,MX,referral
6363,2023-05-06,UY,paid
6364,2023-09-24,MX,referral
6365,2023-09-15,MX,organic
6366,2023-11-20,AR,paid
6367,2023-07-17,MX,other
6368,2023-03-22,AR,referral
6369,2023-10-12,CL,other
6370,2024-03-21,AR,referral
6371,2023-12-30,AR,referral
6372,2023-07-05,CL,referral
6373,2024-05-22,AR,referral
6374,2024-05-07,CL,paid
6375,2023-04-17,CL,other
6376,2023-01-20,CL,referral
6377,2024-02-06,AR,referral
6378,2024-03-19,AR,paid
6379,2024-06-11,CL,organic
6380,2024-04-24,CL,organic
6381,2023-11-29,AR,other
6382,2023-10-25,AR,paid
6383,2023-01-14,AR,organic
6384,2023-05-10,UY,organic
6385,2023-09-18,AR,referral
6386,2023-12-12,AR,referral
6387,2023-11-07,MX,referral
6388,2024-02-07,AR,paid
6389,2023-05-30,UY,organic
6390,2023-11-11,AR,organic
6391,2023-02-13,AR,organic
6392,2023-08-21,AR,referral
6393,2024-02-10,AR,organic
6394,2024-01-13,AR,paid
6395,2024-06-25,AR,paid
6396,2023-05-29,AR,paid
6397,2023-10-09,CL,other
6398,2023-06-30,AR,organic
6399,2023-09-06,UY,referral
6400,2024-04-03,MX,organic
6401,2024-01-09,AR,organic
6402,2024-04-19,AR,paid
6403,2023-04-13,AR,organic
6404,2024-04-14,AR,referral
6405,2023-01-30,AR,paid
6406,2024-04-23,AR,organic
6407,2023-06-29,MX,organic
6408,2023-06-21,MX,paid
6409,2023-10-16,AR,referral
6410,2024-05-25,AR,paid
6411,2023-01-24,MX,paid
6412,2023-07-14,AR,referral
6413,2024-04-03,CL,paid
6414,2023-08-10,MX,organic
6415,2023-04-11,UY,paid
6416,2023-08-27,AR,paid
6417,2023-08-03,UY,referral
6418,2024-05-09,MX,paid
6419,2024-02-16,MX,other
6420,2023-10-13,AR,organic
6421,2024-06-23,AR,other
6422,2023-09-21,UY,paid
6423,2023-01-29,MX,paid
6424,2023-05-19,AR,organic
6425,2023-09-03,AR,organic
6426,2023-03-19,AR,referral
6427,2024-05-29,MX,referral
6428,2024-02-19,MX,organic
6429,2023-05-23,AR,paid
6430,2023-11-24,AR,organic
6431,2024-01-27,AR,other
6432,2024-05-25,AR,referral
6433,2024-04-19,AR,organic
6434,2023-10-18,AR,referral
6435,2024-02-22,AR,other
6436,2023-11-10,CL,organic
6437,2023-11-05,MX,referral
6438,2023-02-26,UY,paid
6439,2023-03-04,AR,paid
6440,2023-10-25,CL,organic
6441,2023-05-23,MX,organic
6442,2023-01-11,AR,paid
6443,2024-01-28,AR,organic
6444,2023-01-16,MX,referral
6445,2023-11-26,CL,organic
6446,2023-10-29,AR,paid
6447,2024-06-11,AR,referral
6448,2023-10-02,MX,paid
6449,2023-02-01,UY,paid
6450,2023-11-05,MX,other
6451,2024-03-26,AR,referral
6452,2024-06-29,AR,organic
6453,2023-08-31,AR,paid
6454,2023-06-24,CL,other
6455,2024-05-04,MX,organic
6456,2023-04-06,MX,organic
6457,2023-12-06,AR,organic
6458,2023-08-16,UY,organic
6459,2023-01-21,MX,referral
6460,2023-07-11,UY,referral
6461,2023-05-21,MX,other
6462,2024-01-10,CL,referral
6463,2024-05-30,CL,organic
6464,2023-05-23,AR,organic
6465,2024-03-12,UY,other
6466,2023-01-28,AR,organic
6467,2023-10-29,MX,organic
6468,2023-02-04,UY,other
6469,2024-05-21,AR,paid
6470,2024-02-18,MX,organic
6471,2023-12-27,MX,referral
6472,2024-03-18,MX,other
6473,2023-12-22,CL,organic
6474,2024-06-11,MX,referral
6475,2024-01-24,CL,organic
6476,2024-05-15,AR,paid
6477,2023-10-19,AR,other
6478,2023-02-27,AR,other
6479,2023-10-24,MX,organic
6480,2023-03-04,AR,organic
6481,2023-11-25,MX,organic
6482,2023-10-02,AR,paid
6483,2023-12-10,MX,organic
6484,2023-01-05,AR,paid
6485,2023-04-08,MX,organic
6486,2023-10-06,MX,paid
6487,2024-05-31,UY,organic
6488,2023-08-02,MX,referral
6489,2023-08-27,MX,organic
6490,2024-01-24,CL,organic
6491,2023-11-30,MX,referral
6492,2023-06-11,AR,referral
6493,2023-08-19,CL,organic
6494,2023-04-22,MX,organic
6495,2024-06-10,AR,referral
6496,2023-03-06,MX,organic
6497,2023-07-26,CL,referral
6498,2023-01-13,UY,paid
6499,2023-04-24,UY,organic
6500,2024-02-25,AR,paid
6501,2023-04-12,AR,referral
6502,2023-02-09,AR,other
6503,2023-09-27,AR,organic
6504,2023-01-05,CL,paid
6505,2023-02-11,AR,organic
6506,2024-03-10,MX,paid
6507,2024-02-21,MX,referral
6508,2024-05-09,MX,organic
6509,2024-04-02,AR,other
6510,2024-01-08,AR,paid
6511,2023-01-26,AR,other
6512,2024-02-26,AR,referral
6513,2024-03-28,UY,organic
6514,2024-03-05,CL,organic
6515,2023-10-14,AR,organic
6516,2023-05-01,CL,organic
6517,2024-03-28,AR,paid
6518,2024-01-30,MX,paid
6519,2024-06-19,AR,other
6520,2023-03-18,MX,paid
6521,2023-04-27,AR,referral
6522,2023-04-18,AR,other
6523,2024-03-02,AR,referral
6524,2023-04-03,AR,organic
6525,2023-02-02,MX,paid
6526,2024-06-30,AR,organic
6527,2023-01-13,MX,organic
6528,2024-03-23,MX,organic
6529,2023-07-22,MX,referral
6530,2024-03-26,MX,paid
6531,2023-11-06,AR,paid
6532,2024-05-01,MX,other
6533,2024-05-16,UY,organic
6534,2023-01-05,MX,paid
6535,2023-02-07,MX,referral
6536,2023-05-12,MX,organic
6537,2024-01-02,AR,paid
6538,2024-04-23,MX,organic
6539,2023-09-18,CL,referral
6540,2023-12-02,AR,organic
6541,2023-04-04,CL,organic
6542,2024-03-08,AR,paid
6543,2024-06-10,AR,organic
6544,2023-05-23,CL,organic
6545,2023-10-08,CL,paid
6546,2023-02-12,CL,organic
6547,2023-11-08,UY,paid
6548,2023-10-12,AR,paid
6549,2023-03-13,MX,paid
6550,2023-09-07,AR,paid
6551,2023-07-03,AR,organic
6552,2023-10-21,AR,organic
6553,2023-11-21,MX,referral
6554,2023-01-05,AR,referral
6555,2024-02-16,CL,organic
6556,2024-01-23,MX,paid
6557,2023-07-22,AR,paid
6558,2023-01-27,MX,paid
6559,2024-02-13,AR,paid
6560,2024-06-03,AR,organic
6561,2023-05-06,CL,referral
6562,2023-06-26,AR,organic
6563,2023-04-01,CL,paid
6564,2023-11-17,MX,referral
6565,2023-03-18,MX,paid
6566,2023-07-16,MX,organic
6567,2024-01-15,AR,other
6568,2023-11-09,AR,referral
6569,2023-08-04,AR,referral
6570,2023-08-25,AR,paid
6571,2023-11-10,AR,organic
6572,2023-01-03,UY,other
6573,2023-02-08,AR,paid
6574,2024-04-18,MX,referral
6575,2023-02-08,AR,organic
6576,2024-01-20,AR,organic
6577,2024-05-12,AR,other
6578,2023-05-25,MX,paid
6579,2023-07-25,AR,organic
6580,2023-11-13,AR,organic
6581,2024-04-19,MX,paid
6582,2024-05-26,MX,organic
6583,2024-02-05,AR,paid
6584,2023-02-12,MX,paid
6585,2024-01-01,MX,referral
6586,2023-08-18,MX,organic
6587,2023-09-25,AR,other
6588,2023-01-25,AR,organic
6589,2023-04-06,AR,paid
6590,2024-03-01,UY,organic
6591,2023-09-14,AR,referral
6592,2023-06-13,UY,other
6593,2023-08-02,AR,referral
6594,2024-04-02,AR,paid
6595,2024-02-10,AR,paid
6596,2023-05-26,AR,referral
6597,2023-02-27,CL,other
6598,2023-05-13,CL,other
6599,2024-05-13,MX,organic
6600,2023-11-19,MX,other
6601,2023-10-27,MX,organic
6602,2023-11-27,UY,organic
6603,2023-07-22,AR,organic
6604,2024-03-09,MX,organic
6605,2023-10-22,MX,referral
6606,2023-02-27,UY,referral
6607,2023-03-05,CL,referral
6608,2023-10-28,UY,paid
6609,2024-05-22,MX,paid
6610,2023-06-17,AR,referral
6611,2024-04-11,AR,organic
6612,2024-02-17,MX,referral
6613,2023-05-10,MX,paid
6614,2023-01-18,AR,paid
6615,2023-02-20,AR,paid
6616,2024-01-31,AR,referral
6617,2023-04-11,CL,organic
6618,2023-07-25,AR,organic
6619,2023-10-11,MX,referral
6620,2024-01-29,AR,paid
6621,2023-02-25,AR,referral
6622,2023-08-16,UY,organic
6623,2023-10-03,AR,organic
6624,2023-10-30,AR,referral
6625,2024-03-15,AR,paid
6626,2023-03-26,AR,paid
6627,2024-03-10,MX,organic
6628,2024-01-13,AR,organic
6629,2023-11-07,MX,paid
6630,2024-01-16,AR,organic
6631,2023-08-19,CL,referral
6632,2023-03-10,CL,referral
6633,2023-12-31,UY,organic
6634,2023-10-22,UY,paid
6635,2023-12-18,AR,paid
6636,2023-07-05,AR,organic
6637,2024-05-04,MX,organic
6638,2023-11-22,AR,paid
6639,2023-02-12,AR,paid
6640,2023-09-12,AR,paid
6641,2024-02-13,AR,paid
6642,2024-03-03,MX,referral
6643,2023-10-08,AR,referral
6644,2024-04-27,AR,paid
6645,2023-05-23,MX,referral
6646,2023-08-19,AR,organic
6647,2024-04-29,UY,referral
6648,2024-04-28,AR,paid
6649,2024-01-10,MX,referral
6650,2024-04-05,AR,paid
6651,2023-02-13,AR,organic
6652,2024-04-08,AR,paid
6653,2023-06-24,AR,organic
6654,2023-03-29,CL,paid
6655,2023-05-05,MX,paid
6656,2023-08-23,AR,referral
6657,2023-05-13,AR,paid
6658,2023-06-24,AR,paid
6659,2023-03-08,AR,organic
6660,2023-06-09,AR,other
6661,2023-11-15,UY,referral
6662,2023-09-07,AR,referral
6663,2023-07-10,MX,organic
6664,2024-02-09,MX,paid
6665,2024-04-26,CL,organic
6666,2024-02-14,AR,paid
6667,2023-07-01,MX,organic
6668,2024-02-08,CL,paid
6669,2023-03-16,AR,paid
6670,2023-03-06,AR,organic
6671,2023-07-10,UY,paid
6672,2024-03-10,MX,referral
6673,2023-05-10,AR,organic
6674,2023-02-01,MX,referral
6675,2023-03-06,AR,organic
6676,2024-04-05,AR,organic
6677,2023-12-15,AR,organic
6678,2023-05-14,AR,referral
6679,2023-11-06,MX,paid
6680,2023-10-24,MX,referral
6681,2023-12-26,CL,paid
6682,2023-05-01,AR,organic
6683,2024-04-08,CL,referral
6684,2023-06-17,AR,organic
6685,2024-01-14,AR,referral
6686,2023-01-08,CL,organic
6687,2023-07-26,AR,organic
6688,2023-07-13,AR,referral
6689,2023-11-01,AR,other
6690,2023-02-05,AR,organic
6691,2024-03-01,MX,referral
6692,2023-04-22,UY,organic
6693,2024-01-05,MX,referral
6694,2024-03-07,CL,paid
6695,2023-11-10,MX,organic
6696,2024-02-06,CL,organic
6697,2023-12-29,AR,organic
6698,2023-07-16,UY,organic
6699,2024-03-10,AR,organic
6700,2023-06-08,UY,paid
6701,2023-11-14,AR,other
6702,2024-02-08,MX,organic
6703,2023-07-30,MX,paid
6704,2023-06-13,UY,paid
6705,2023-09-18,MX,other
6706,2024-03-15,AR,paid
6707,2024-05-18,MX,paid
6708,2023-11-01,AR,paid
6709,2023-12-29,AR,organic
6710,2024-05-02,AR,organic
6711,2023-02-18,AR,paid
6712,2023-05-01,AR,organic
6713,2024-01-21,CL,paid
6714,2024-03-18,CL,organic
6715,2024-04-04,AR,paid
6716,2023-08-21,AR,organic
6717,2023-02-13,AR,other
6718,2023-09-04,AR,referral
6719,2023-04-30,AR,organic
6720,2023-06-06,AR,organic
6721,2024-02-21,MX,paid
6722,2023-02-07,MX,organic
6723,2024-03-19,AR,organic
6724,2023-08-29,AR,organic
6725,2023-11-26,MX,other
6726,2023-02-14,CL,referral
6727,2023-07-05,AR,paid
6728,2023-02-14,AR,paid
6729,2024-06-07,AR,other
6730,2024-03-09,AR,other
6731,2023-09-18,AR,other
6732,2023-04-26,AR,organic
6733,2024-05-21,AR,organic
6734,2023-07-09,AR,paid
6735,2023-03-21,MX,paid
6736,2023-11-10,AR,organic
6737,2024-05-27,MX,organic
6738,2023-01-02,AR,referral
6739,2023-05-05,AR,referral
6740,2024-05-24,CL,organic
6741,2023-03-26,MX,referral
6742,2023-02-25,AR,paid
6743,2023-11-14,MX,referral
6744,2024-04-06,MX,paid
6745,2023-09-29,AR,organic
6746,2024-06-27,AR,paid
6747,2024-01-06,CL,paid
6748,2023-02-06,AR,paid
6749,2024-06-26,AR,organic
6750,2023-08-17,AR,other
6751,2023-06-04,MX,organic
6752,2023-11-08,CL,organic
6753,2023-06-14,CL,paid
6754,2023-02-12,MX,paid
6755,2023-01-01,UY,paid
6756,2023-09-12,MX,referral
6757,2024-03-24,MX,paid
6758,2023-11-15,UY,paid
6759,2024-06-30,AR,referral
6760,2023-06-03,MX,organic
6761,2023-05-31,MX,paid
6762,2023-03-20,CL,referral
6763,2023-03-22,CL,organic
6764,2023-06-02,CL,paid
6765,2024-03-02,UY,other
6766,2024-05-04,AR,organic
6767,2024-06-15,AR,paid
6768,2023-05-01,AR,other
6769,2024-04-18,AR,organic
6770,2023-06-29,AR,organic
6771,2023-02-25,AR,referral
6772,2024-04-12,AR,referral
6773,2023-12-16,CL,paid
6774,2023-03-23,AR,paid
6775,2023-08-30,CL,referral
6776,2023-06-04,CL,referral
6777,2024-02-04,AR,organic
6778,2023-09-14,AR,organic
6779,2024-06-24,MX,paid
6780,2023-01-27,MX,referral
6781,2023-07-15,AR,referral
6782,2023-10-01,AR,other
6783,2023-10-12,AR,referral
6784,2023-06-21,AR,paid
6785,2024-01-31,AR,paid
6786,2024-04-14,AR,referral
6787,2024-05-24,MX,referral
6788,2024-03-08,UY,paid
6789,2024-03-31,MX,organic
6790,2023-11-04,UY,other
6791,2024-03-19,MX,paid
6792,2023-06-14,MX,organic
6793,2023-08-11,AR,paid
6794,2023-06-22,AR,paid
6795,2023-09-23,CL,organic
6796,2023-06-03,CL,referral
6797,2024-06-07,AR,organic
6798,2023-06-19,AR,organic
6799,2023-02-18,MX,paid
6800,2023-10-23,AR,referral
6801,2023-01-29,AR,other
6802,2023-02-24,CL,referral
6803,2023-04-23,AR,other
6804,2023-09-21,MX,organic
6805,2023-09-02,CL,organic
6806,2024-03-06,AR,paid
6807,2024-02-05,AR,organic
6808,2023-08-28,AR,referral
6809,2023-07-02,AR,paid
6810,2023-06-22,MX,other
6811,2024-02-22,AR,organic
6812,2023-01-26,AR,paid
6813,2023-01-07,AR,paid
6814,2024-03-04,AR,organic
6815,2023-09-29,AR,paid
6816,2023-03-06,MX,paid
6817,2023-05-03,AR,paid
6818,2024-05-20,AR,organic
6819,2024-04-05,AR,organic
6820,2024-01-21,CL,paid
6821,2023-10-01,AR,organic
6822,2023-10-20,MX,organic
6823,2024-06-15,MX,organic
6824,2024-06-09,MX,organic
6825,2023-04-20,AR,organic
6826,2024-03-11,UY,organic
6827,2023-04-09,MX,paid
6828,2023-04-19,CL,paid
6829,2024-01-05,AR,paid
6830,2023-08-15,MX,referral
6831,2024-05-19,MX,paid
6832,2023-02-13,AR,paid
6833,2023-10-16,AR,referral
6834,2024-05-11,MX,paid
6835,2024-05-03,AR,referral
6836,2023-03-19,MX,paid
6837,2023-07-23,AR,paid
6838,2023-12-08,AR,referral
6839,2023-03-20,MX,organic
