transaction_id,payment_date,customer_id,subscription_id,plan_id,gross_amount,discount_amount,net_revenue,payment_method,transaction_status,billing_period_start,billing_period_end
43850,2024-02-01,7512,7832,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
43851,2024-03-01,7512,7832,2,25.0,5.48,19.52,card,completed,2024-03-01,2024-03-31
43852,2024-04-01,7512,7832,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
43853,2024-05-01,7512,7832,2,25.0,0.0,25.0,wallet,completed,2024-05-01,2024-05-31
43854,2024-06-01,7512,7832,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
43855,2023-07-01,7513,7833,3,40.0,0.0,40.0,card,completed,2023-07-01,2023-07-31
43856,2023-08-01,7513,7833,3,40.0,0.0,40.0,wallet,completed,2023-08-01,2023-08-31
43857,2023-09-01,7513,7833,3,40.0,0.0,40.0,card,completed,2023-09-01,2023-09-30
43858,2023-10-01,7513,7833,3,40.0,4.37,35.63,card,completed,2023-10-01,2023-10-31
43859,2023-11-01,7513,7833,3,40.0,0.0,40.0,card,completed,2023-11-01,2023-11-30
43860,2023-12-01,7513,7833,3,40.0,0.0,40.0,card,completed,2023-12-01,2023-12-31
43861,2024-01-01,7513,7833,3,40.0,0.0,0.0,card,failed,2024-01-01,2024-01-31
43862,2024-02-01,7513,7833,3,40.0,0.0,40.0,card,completed,2024-02-01,2024-02-29
43863,2024-03-01,7513,7833,3,40.0,8.85,31.15,card,completed,2024-03-01,2024-03-31
43864,2024-04-01,7513,7833,3,40.0,0.0,40.0,card,completed,2024-04-01,2024-04-30
43865,2024-05-01,7513,7833,3,40.0,0.0,0.0,card,failed,2024-05-01,2024-05-31
43866,2024-06-01,7513,7833,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
43867,2024-06-01,7514,7834,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
43868,2024-01-01,7515,7835,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
43869,2024-02-01,7515,7835,1,10.0,0.0,10.0,wallet,completed,2024-02-01,2024-02-29
43870,2023-11-01,7516,7836,3,40.0,2.21,37.79,card,completed,2023-11-01,2023-11-30
43871,2023-12-01,7516,7836,3,40.0,0.0,40.0,wallet,completed,2023-12-01,2023-12-31
43872,2024-01-01,7516,7836,3,40.0,2.46,37.54,card,completed,2024-01-01,2024-01-31
43873,2024-02-01,7516,7836,3,40.0,0.0,40.0,card,completed,2024-02-01,2024-02-29
43874,2024-03-01,7516,7836,3,40.0,0.0,40.0,card,completed,2024-03-01,2024-03-31
43875,2024-04-01,7516,7836,3,40.0,0.0,40.0,card,completed,2024-04-01,2024-04-30
43876,2024-05-01,7516,7836,3,40.0,0.0,0.0,card,failed,2024-05-01,2024-05-31
43877,2024-06-01,7516,7836,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
43878,2024-04-01,7517,7837,1,10.0,0.0,10.0,wallet,completed,2024-04-01,2024-04-30
43879,2024-05-01,7517,7837,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
43880,2024-06-01,7517,7837,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
43881,2023-07-04,7518,7838,4,250.0,0.0,250.0,card,completed,2023-07-04,2024-07-03
43882,2023-07-01,7519,7839,2,25.0,0.0,0.0,transfer,failed,2023-07-01,2023-07-31
43883,2023-08-01,7519,7839,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
43884,2023-09-01,7519,7839,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
43885,2023-10-01,7519,7839,2,25.0,3.92,21.08,card,completed,2023-10-01,2023-10-31
43886,2023-11-01,7519,7839,2,25.0,0.0,25.0,transfer,completed,2023-11-01,2023-11-30
43887,2023-12-01,7519,7839,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
43888,2024-01-01,7519,7839,2,25.0,0.0,25.0,wallet,completed,2024-01-01,2024-01-31
43889,2024-02-01,7519,7839,2,25.0,0.0,0.0,card,failed,2024-02-01,2024-02-29
43890,2024-03-01,7519,7839,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
43891,2024-04-01,7519,7839,2,25.0,0.0,25.0,wallet,completed,2024-04-01,2024-04-30
43892,2024-05-01,7519,7839,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
43893,2024-06-01,7519,7839,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
43894,2023-04-13,7520,7840,4,250.0,0.0,0.0,wallet,failed,2023-04-13,2024-04-12
43895,2024-04-13,7520,7840,4,250.0,0.0,250.0,card,completed,2024-04-13,2025-04-12
43896,2024-01-01,7521,7841,1,10.0,2.48,7.52,card,completed,2024-01-01,2024-01-31
43897,2024-02-01,7521,7841,1,10.0,0.79,9.21,card,completed,2024-02-01,2024-02-29
43898,2024-03-01,7521,7841,1,10.0,0.0,10.0,wallet,completed,2024-03-01,2024-03-31
43899,2024-04-01,7521,7841,1,10.0,2.02,7.98,card,completed,2024-04-01,2024-04-30
43900,2024-05-01,7521,7841,1,10.0,0.0,10.0,transfer,completed,2024-05-01,2024-05-31
43901,2024-06-01,7521,7841,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
43902,2023-08-01,7522,7842,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
43903,2023-09-01,7522,7842,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
43904,2023-10-01,7522,7842,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
43905,2023-11-01,7522,7842,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
43906,2023-12-01,7522,7842,1,10.0,0.0,10.0,transfer,completed,2023-12-01,2023-12-31
43907,2024-01-01,7522,7842,1,10.0,0.8,9.2,transfer,completed,2024-01-01,2024-01-31
43908,2024-02-01,7522,7842,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
43909,2024-03-01,7522,7842,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
43910,2024-04-01,7522,7842,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
43911,2024-05-01,7522,7842,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
43912,2024-06-01,7522,7842,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
43913,2023-09-01,7523,7843,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
43914,2023-10-01,7523,7843,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
43915,2023-11-01,7523,7843,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
43916,2023-12-01,7523,7843,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
43917,2024-01-01,7523,7843,2,25.0,0.0,25.0,wallet,completed,2024-01-01,2024-01-31
43918,2024-02-01,7523,7843,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
43919,2024-03-01,7523,7843,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
43920,2024-04-01,7523,7843,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
43921,2024-05-01,7523,7843,2,25.0,0.0,25.0,transfer,completed,2024-05-01,2024-05-31
43922,2024-06-01,7523,7843,2,25.0,0.0,25.0,wallet,completed,2024-06-01,2024-06-30
43923,2023-08-01,7524,7844,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
43924,2023-09-01,7524,7844,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
43925,2023-08-01,7526,7846,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
43926,2023-09-01,7526,7846,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
43927,2023-10-01,7526,7846,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
43928,2023-11-01,7526,7846,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
43929,2023-12-01,7526,7846,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
43930,2024-01-01,7526,7846,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
43931,2024-02-01,7526,7846,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
43932,2024-03-01,7526,7846,1,10.0,1.06,8.94,card,completed,2024-03-01,2024-03-31
43933,2024-04-01,7526,7846,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
43934,2024-05-01,7526,7846,1,10.0,0.0,10.0,wallet,completed,2024-05-01,2024-05-31
43935,2024-06-01,7526,7846,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
43936,2023-10-01,7527,7847,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
43937,2023-11-01,7527,7847,1,10.0,0.0,10.0,transfer,completed,2023-11-01,2023-11-30
43938,2023-12-01,7527,7847,1,10.0,2.0,8.0,card,completed,2023-12-01,2023-12-31
43939,2024-01-01,7527,7847,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
43940,2024-02-01,7527,7847,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
43941,2024-03-01,7527,7847,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
43942,2024-04-01,7527,7847,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
43943,2024-05-01,7527,7847,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
43944,2024-06-01,7527,7847,1,10.0,0.0,10.0,transfer,completed,2024-06-01,2024-06-30
43945,2023-10-01,7528,7848,2,25.0,0.0,25.0,wallet,completed,2023-10-01,2023-10-31
43946,2023-11-01,7528,7848,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
43947,2023-12-01,7528,7848,2,25.0,2.28,22.72,card,completed,2023-12-01,2023-12-31
43948,2024-01-01,7528,7848,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
43949,2024-02-01,7528,7848,2,25.0,1.86,23.14,card,completed,2024-02-01,2024-02-29
43950,2024-03-01,7528,7848,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
43951,2024-04-01,7528,7848,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
43952,2024-05-01,7528,7848,2,25.0,0.0,25.0,wallet,completed,2024-05-01,2024-05-31
43953,2024-06-01,7528,7848,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
43954,2024-05-01,7529,7849,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
43955,2024-06-01,7529,7849,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
43956,2024-06-01,7530,7850,1,10.0,0.0,10.0,wallet,completed,2024-06-01,2024-06-30
43957,2024-06-19,7531,7851,4,250.0,0.0,250.0,card,completed,2024-06-19,2025-06-18
43958,2023-07-01,7532,7852,1,10.0,0.0,10.0,card,completed,2023-07-01,2023-07-31
43959,2023-08-01,7532,7852,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
43960,2023-09-01,7532,7852,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
43961,2023-10-01,7532,7852,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
43962,2023-11-01,7532,7852,1,10.0,0.0,10.0,wallet,completed,2023-11-01,2023-11-30
43963,2023-12-01,7532,7852,1,10.0,2.34,7.66,card,completed,2023-12-01,2023-12-31
43964,2024-01-01,7532,7852,1,10.0,0.0,10.0,wallet,completed,2024-01-01,2024-01-31
43965,2024-02-01,7532,7852,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
43966,2024-03-01,7532,7852,1,10.0,0.0,0.0,card,failed,2024-03-01,2024-03-31
43967,2024-04-01,7532,7852,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
43968,2024-05-01,7532,7852,1,10.0,0.0,10.0,wallet,completed,2024-05-01,2024-05-31
43969,2023-01-16,7533,7853,4,250.0,0.0,250.0,card,completed,2023-01-16,2024-01-15
43970,2024-02-01,7534,7854,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
43971,2024-03-01,7534,7854,1,10.0,0.0,10.0,transfer,completed,2024-03-01,2024-03-31
43972,2024-04-01,7534,7854,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
43973,2024-05-01,7534,7854,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
43974,2024-06-01,7534,7854,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
43975,2023-10-01,7535,7855,1,10.0,0.0,10.0,wallet,completed,2023-10-01,2023-10-31
43976,2023-11-01,7535,7855,1,10.0,0.0,10.0,wallet,completed,2023-11-01,2023-11-30
43977,2023-12-01,7535,7855,1,10.0,0.58,9.42,card,completed,2023-12-01,2023-12-31
43978,2024-01-01,7535,7855,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
43979,2024-02-01,7535,7855,1,10.0,0.0,10.0,wallet,completed,2024-02-01,2024-02-29
43980,2024-03-01,7535,7855,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
43981,2024-04-01,7535,7855,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
43982,2024-05-01,7535,7855,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
43983,2024-06-01,7535,7855,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
43984,2023-09-01,7536,7856,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
43985,2023-10-01,7536,7856,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
43986,2023-11-01,7536,7856,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
43987,2023-12-01,7536,7856,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
43988,2024-01-01,7536,7856,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
43989,2024-02-01,7536,7856,2,25.0,0.0,25.0,wallet,completed,2024-02-01,2024-02-29
43990,2024-03-01,7536,7856,2,25.0,1.82,23.18,wallet,completed,2024-03-01,2024-03-31
43991,2024-04-01,7536,7856,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
43992,2024-05-01,7536,7856,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
43993,2024-06-01,7536,7856,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
43994,2023-12-01,7537,7857,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
43995,2024-01-01,7537,7857,1,10.0,0.0,10.0,wallet,completed,2024-01-01,2024-01-31
43996,2024-02-01,7537,7857,1,10.0,2.05,7.95,card,completed,2024-02-01,2024-02-29
43997,2024-03-01,7537,7857,1,10.0,0.0,10.0,wallet,completed,2024-03-01,2024-03-31
43998,2024-04-01,7537,7857,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
43999,2024-05-01,7537,7857,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
44000,2024-06-01,7537,7857,1,10.0,0.0,10.0,transfer,completed,2024-06-01,2024-06-30
44001,2023-07-01,7538,7858,1,10.0,0.0,10.0,wallet,completed,2023-07-01,2023-07-31
44002,2023-08-01,7538,7858,1,10.0,0.0,10.0,wallet,completed,2023-08-01,2023-08-31
44003,2023-09-01,7538,7858,1,10.0,2.24,7.76,wallet,completed,2023-09-01,2023-09-30
44004,2023-10-01,7538,7858,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
44005,2023-11-01,7538,7858,1,10.0,2.0,8.0,transfer,completed,2023-11-01,2023-11-30
44006,2023-12-01,7538,7858,1,10.0,0.0,10.0,wallet,completed,2023-12-01,2023-12-31
44007,2024-01-01,7538,7858,1,10.0,0.0,0.0,card,failed,2024-01-01,2024-01-31
44008,2024-02-01,7538,7858,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
44009,2024-03-01,7538,7858,1,10.0,0.0,10.0,wallet,completed,2024-03-01,2024-03-31
44010,2024-04-01,7538,7858,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
44011,2024-05-01,7538,7858,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
44012,2024-06-01,7538,7858,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
44013,2023-09-01,7539,7859,1,10.0,1.12,8.88,card,completed,2023-09-01,2023-09-30
44014,2023-10-01,7539,7859,1,10.0,1.8,8.2,card,completed,2023-10-01,2023-10-31
44015,2023-11-01,7539,7859,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
44016,2023-07-01,7540,7860,3,40.0,4.89,35.11,card,completed,2023-07-01,2023-07-31
44017,2023-07-08,7541,7861,4,250.0,0.0,250.0,card,completed,2023-07-08,2024-07-07
44018,2023-06-25,7542,7862,4,250.0,0.0,250.0,card,completed,2023-06-25,2024-06-24
44019,2024-06-25,7542,7862,4,250.0,0.0,250.0,card,completed,2024-06-25,2025-06-24
44020,2024-04-01,7543,7863,1,10.0,0.0,10.0,transfer,completed,2024-04-01,2024-04-30
44021,2024-05-01,7543,7863,1,10.0,0.0,0.0,card,failed,2024-05-01,2024-05-31
44022,2024-06-01,7543,7863,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
44023,2023-09-01,7544,7864,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
44024,2023-10-01,7544,7864,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
44025,2023-11-01,7544,7864,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
44026,2023-12-01,7544,7864,2,25.0,0.0,0.0,card,failed,2023-12-01,2023-12-31
44027,2024-01-01,7544,7864,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
44028,2024-02-01,7544,7864,2,25.0,5.52,19.48,card,completed,2024-02-01,2024-02-29
44029,2024-03-01,7544,7864,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
44030,2024-04-01,7544,7864,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
44031,2024-05-01,7544,7864,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
44032,2024-06-01,7544,7864,2,25.0,0.0,25.0,wallet,completed,2024-06-01,2024-06-30
44033,2023-03-01,7545,7865,2,25.0,0.0,25.0,wallet,completed,2023-03-01,2023-03-31
44034,2023-04-01,7545,7865,2,25.0,0.0,25.0,card,completed,2023-04-01,2023-04-30
44035,2023-05-01,7545,7865,2,25.0,0.0,25.0,card,completed,2023-05-01,2023-05-31
44036,2023-06-01,7545,7865,2,25.0,0.0,25.0,wallet,completed,2023-06-01,2023-06-30
44037,2023-07-01,7545,7865,2,25.0,0.0,0.0,card,failed,2023-07-01,2023-07-31
44038,2023-08-01,7545,7865,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
44039,2023-09-01,7545,7865,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
44040,2023-10-01,7545,7865,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
44041,2023-11-01,7545,7865,2,25.0,0.0,25.0,transfer,completed,2023-11-01,2023-11-30
44042,2023-12-01,7545,7865,2,25.0,1.32,23.68,card,completed,2023-12-01,2023-12-31
44043,2024-01-01,7545,7865,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
44044,2024-02-01,7545,7865,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
44045,2024-03-01,7545,7865,2,25.0,0.0,25.0,wallet,completed,2024-03-01,2024-03-31
44046,2024-04-01,7545,7865,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
44047,2024-05-01,7545,7865,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
44048,2024-06-01,7545,7865,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
44049,2023-09-01,7546,7866,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
44050,2023-10-01,7546,7866,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
44051,2023-11-01,7546,7866,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
44052,2023-12-01,7546,7866,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
44053,2024-01-01,7546,7866,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
44054,2024-02-01,7546,7866,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
44055,2024-03-01,7546,7866,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
44056,2024-04-01,7546,7866,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
44057,2024-05-01,7546,7866,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
44058,2024-06-01,7546,7866,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
44059,2023-04-20,7547,7867,4,250.0,15.81,234.19,wallet,completed,2023-04-20,2024-04-19
44060,2024-04-20,7547,7867,4,250.0,0.0,250.0,card,completed,2024-04-20,2025-04-19
44061,2023-05-01,7548,7868,3,40.0,0.0,40.0,card,completed,2023-05-01,2023-05-31
44062,2023-06-14,7548,7869,4,250.0,0.0,250.0,transfer,completed,2023-06-14,2024-06-13
44063,2024-06-14,7548,7869,4,250.0,0.0,0.0,card,failed,2024-06-14,2025-06-13
44064,2023-10-01,7549,7870,1,10.0,1.95,8.05,transfer,completed,2023-10-01,2023-10-31
44065,2023-11-01,7549,7870,1,10.0,1.75,8.25,card,completed,2023-11-01,2023-11-30
44066,2023-12-01,7549,7870,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
44067,2024-01-01,7549,7870,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
44068,2024-02-01,7549,7870,1,10.0,1.39,8.61,card,completed,2024-02-01,2024-02-29
44069,2024-03-01,7549,7870,1,10.0,2.39,7.61,card,completed,2024-03-01,2024-03-31
44070,2024-04-01,7549,7870,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
44071,2024-05-01,7549,7870,1,10.0,0.0,10.0,transfer,completed,2024-05-01,2024-05-31
44072,2024-06-01,7549,7870,1,10.0,1.85,8.15,wallet,completed,2024-06-01,2024-06-30
44073,2024-03-01,7550,7871,2,25.0,0.0,0.0,card,failed,2024-03-01,2024-03-31
44074,2024-04-01,7550,7871,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
44075,2024-05-01,7550,7871,2,25.0,0.0,25.0,transfer,completed,2024-05-01,2024-05-31
44076,2024-06-01,7550,7871,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
44077,2024-05-01,7551,7872,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
44078,2024-06-01,7551,7872,1,10.0,0.0,10.0,wallet,completed,2024-06-01,2024-06-30
44079,2024-04-01,7552,7873,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
44080,2024-05-01,7552,7873,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
44081,2024-06-01,7552,7873,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
44082,2023-06-01,7553,7874,3,40.0,0.0,40.0,wallet,completed,2023-06-01,2023-06-30
44083,2023-07-01,7553,7874,3,40.0,0.0,40.0,wallet,completed,2023-07-01,2023-07-31
44084,2023-08-01,7553,7874,3,40.0,0.0,40.0,wallet,completed,2023-08-01,2023-08-31
44085,2023-09-01,7553,7874,3,40.0,0.0,40.0,card,completed,2023-09-01,2023-09-30
44086,2023-10-01,7553,7874,3,40.0,0.0,0.0,wallet,failed,2023-10-01,2023-10-31
44087,2023-11-01,7553,7874,3,40.0,0.0,40.0,transfer,completed,2023-11-01,2023-11-30
44088,2023-12-01,7553,7874,3,40.0,0.0,40.0,card,completed,2023-12-01,2023-12-31
44089,2024-01-01,7553,7874,3,40.0,0.0,40.0,card,completed,2024-01-01,2024-01-31
44090,2024-02-01,7553,7874,3,40.0,6.9,33.1,card,completed,2024-02-01,2024-02-29
44091,2024-03-01,7553,7874,3,40.0,0.0,0.0,card,failed,2024-03-01,2024-03-31
44092,2024-04-01,7553,7874,3,40.0,0.0,40.0,card,completed,2024-04-01,2024-04-30
44093,2024-05-01,7553,7874,3,40.0,0.0,40.0,wallet,completed,2024-05-01,2024-05-31
44094,2024-06-01,7553,7874,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
44095,2024-01-01,7555,7876,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
44096,2024-02-01,7555,7876,1,10.0,2.18,7.82,card,completed,2024-02-01,2024-02-29
44097,2024-03-01,7555,7876,1,10.0,0.0,10.0,transfer,completed,2024-03-01,2024-03-31
44098,2024-04-01,7555,7876,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
44099,2024-05-01,7555,7876,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
44100,2024-06-01,7555,7876,1,10.0,0.0,0.0,wallet,failed,2024-06-01,2024-06-30
44101,2023-04-01,7556,7877,1,10.0,0.0,10.0,card,completed,2023-04-01,2023-04-30
44102,2023-05-01,7556,7877,1,10.0,0.0,10.0,card,completed,2023-05-01,2023-05-31
44103,2023-06-01,7556,7877,1,10.0,0.0,10.0,card,completed,2023-06-01,2023-06-30
44104,2023-07-01,7556,7877,1,10.0,0.0,10.0,card,completed,2023-07-01,2023-07-31
44105,2023-08-01,7556,7877,1,10.0,0.68,9.32,card,completed,2023-08-01,2023-08-31
44106,2023-09-01,7556,7877,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
44107,2023-10-01,7556,7877,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
44108,2023-11-01,7556,7877,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
44109,2023-12-01,7556,7877,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
44110,2024-01-01,7556,7877,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
44111,2024-02-01,7556,7877,1,10.0,0.0,10.0,wallet,completed,2024-02-01,2024-02-29
44112,2024-03-01,7556,7877,1,10.0,1.61,8.39,card,completed,2024-03-01,2024-03-31
44113,2024-04-01,7556,7877,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
44114,2024-05-01,7556,7877,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
44115,2024-06-01,7556,7877,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
44116,2024-01-01,7557,7878,3,40.0,8.33,31.67,card,completed,2024-01-01,2024-01-31
44117,2024-02-01,7557,7878,3,40.0,0.0,40.0,transfer,completed,2024-02-01,2024-02-29
44118,2024-03-01,7557,7878,3,40.0,0.0,40.0,transfer,completed,2024-03-01,2024-03-31
44119,2024-04-01,7557,7878,3,40.0,0.0,40.0,card,completed,2024-04-01,2024-04-30
44120,2024-05-01,7557,7878,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
44121,2024-06-01,7557,7878,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
44122,2024-04-01,7558,7879,3,40.0,0.0,40.0,card,completed,2024-04-01,2024-04-30
44123,2024-05-01,7558,7879,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
44124,2024-02-01,7559,7880,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
44125,2023-04-01,7560,7881,2,25.0,0.0,25.0,card,completed,2023-04-01,2023-04-30
44126,2023-05-01,7560,7881,2,25.0,5.52,19.48,card,completed,2023-05-01,2023-05-31
44127,2023-06-01,7560,7881,2,25.0,0.0,25.0,card,completed,2023-06-01,2023-06-30
44128,2023-07-01,7560,7881,2,25.0,0.0,25.0,card,completed,2023-07-01,2023-07-31
44129,2023-08-01,7560,7881,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
44130,2023-09-01,7560,7881,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
